Word	Positive	Negative	Anger	Anticipation	Disgust	Fear	Joy	Sadness	Surprise	Trust
isilwane	0	0	0	0	0	0	0	0	0	0
animate	1	0	0	0	0	0	0	0	0	0
izithombe	1	0	0	0	0	0	1	0	0	0
izithombe	0	0	0	0	0	0	0	0	0	0
inzondo	0	1	1	0	1	1	0	1	0	0
animus	0	1	1	0	0	0	0	0	0	0
i-ankle	0	0	0	0	0	0	0	0	0	0
ubika	0	0	0	0	0	0	0	0	0	0
isithasiselo	0	0	0	0	0	0	0	0	0	0
ukunxusa	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
ukubhubhisa	0	1	1	0	0	1	0	0	0	0
ukubhujiswa	0	1	1	0	0	1	0	1	0	0
ukubhujiswa	0	1	1	0	0	1	0	1	0	0
chaza	0	0	0	0	0	0	0	0	0	0
isichasiselo	0	0	0	0	0	0	0	0	0	0
umemezele	0	0	0	0	0	0	0	0	0	0
isimemezelo	0	0	0	1	0	0	0	0	0	0
ukucasula	0	1	1	0	1	0	0	0	0	0
ukucasula	0	1	1	0	1	0	0	0	0	0
ecasulayo	0	1	1	0	0	0	0	0	0	0
i-annuity	0	0	0	0	0	0	0	0	0	0
susa	0	1	0	0	0	0	0	0	0	0
annular	0	0	0	0	0	0	0	0	0	0
ukususwa	0	1	0	0	0	0	0	1	0	0
i-annulus	0	0	0	0	0	0	0	0	0	0
ukugcoba	0	0	0	0	0	0	0	0	0	0
i-anomalous	0	0	0	0	0	0	0	0	0	0
i-anomaly	0	1	0	0	0	1	0	0	1	0
i-anon	0	0	0	0	0	0	0	0	0	0
engaziwa	0	1	0	0	0	0	0	0	0	0
impendulo	0	0	0	0	0	0	0	0	0	0
iphendule	0	0	0	0	0	0	0	0	0	1
ukuphendula	0	0	0	0	0	0	0	0	0	0
ant	0	0	0	0	0	0	0	0	0	0
ukuphikisana	0	1	1	0	0	0	0	0	0	0
umphikisi	0	1	1	0	0	0	0	0	0	0
ukuphikisa	0	1	1	0	1	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
i-antecedent	0	0	0	0	0	0	0	0	0	0
i-antelope	0	0	0	0	0	0	0	0	0	0
i-antenna	0	0	0	0	0	0	0	0	0	0
anterior	0	0	0	0	0	0	0	0	0	0
iculo	0	0	0	0	0	0	0	0	0	0
i-anthology	0	0	0	0	0	0	0	0	0	0
i-anthrax	0	1	0	0	1	1	0	1	0	0
i-anthropology	0	0	0	0	0	0	0	0	0	0
i-antibiotic	0	0	0	0	0	0	0	0	0	0
ama-antibiotics	1	0	0	0	0	0	0	0	0	0
umphik'ukristu	0	1	1	0	1	1	0	0	0	0
ukulindela	0	0	0	1	0	0	0	0	0	0
ukulindela	0	0	0	1	0	0	0	0	0	0
antidote	1	0	0	1	0	0	0	0	0	1
i-antifungal	1	0	0	0	0	0	0	0	0	1
i-antimony	0	0	0	0	0	0	0	0	0	0
ukungabi nandaba	0	1	1	0	1	0	0	0	0	0
antiquarian	0	0	0	0	0	0	0	0	0	0
i-antiquated	0	1	0	0	0	0	0	0	0	0
i-antique	1	0	0	0	0	0	0	0	0	0
emandulo	0	0	0	0	0	0	0	0	0	0
antiseptic	1	0	0	0	0	0	0	0	0	1
ukungabi namuntu	0	1	1	0	1	1	0	1	0	0
ukuphikisa	0	1	1	0	0	0	0	0	0	0
antithetical	0	0	0	0	0	0	0	0	0	0
i-antiviral	0	0	0	0	0	0	0	0	0	0
antler	0	0	0	0	0	0	0	0	0	0
ukuvota	0	0	0	0	0	0	0	0	0	0
ukukhathazeka	0	1	1	1	0	1	0	1	0	0
ukukhathazeka	0	1	0	1	0	1	0	0	0	0
i-aorta	0	0	0	0	0	0	0	0	0	0
i-apace	0	0	0	0	0	0	0	0	0	0
i-apache	0	1	0	0	0	1	0	0	0	0
indlu	0	0	0	0	0	0	0	0	0	0
abangenandaba	0	1	0	0	0	0	0	1	0	0
ukunganakwa	0	1	0	0	0	0	0	1	0	0
i-ape	0	0	0	0	0	0	0	0	0	0
ukuvula	0	0	0	0	0	0	0	0	0	0
ipepe	0	0	0	0	0	0	0	0	0	0
i-aphid	0	1	0	0	1	0	0	0	0	0
ucezu	0	0	0	0	0	0	0	0	0	0
i-aplomb	1	0	0	0	0	0	0	0	0	0
i-apocalyptic	0	0	0	0	0	0	0	0	0	0
ukuxolisa	1	0	0	0	0	0	0	0	0	1
umsolwa	0	0	0	0	0	0	0	0	0	0
xolisa	1	0	0	0	0	0	0	1	0	1
ukuxolisa	1	0	0	0	0	0	0	0	0	0
ukuhlubuka	0	0	0	0	0	0	0	0	0	0
isihlubuki	0	0	0	0	0	0	0	0	0	0
umphostoli	1	0	0	0	0	0	0	0	0	1
abaphostoli	0	0	0	0	0	0	0	0	0	1
apostrophe	0	0	0	0	0	0	0	0	0	0
eshaqisayo	0	1	0	0	1	1	0	0	0	0
izixhobo	0	0	0	0	0	0	0	0	0	0
isambatho	0	0	0	0	0	0	0	0	0	0
ngokusobala	0	0	0	0	0	0	0	0	0	0
ukubonakala	0	0	0	0	0	1	0	0	1	0
isikhalazo	0	0	0	1	0	0	0	0	0	0
ukubukeka	0	0	0	0	0	0	0	0	0	0
sondeza	0	0	0	0	0	0	0	0	0	0
umfakisicelo	0	0	0	0	0	0	0	0	0	0
faka	0	0	0	0	0	0	0	0	0	0
ukwesekwa	0	0	0	0	0	0	0	0	0	0
ukufakwa kwe-appendicitis	0	1	0	0	0	1	0	1	0	0
isithasiselo	0	0	0	0	0	0	0	0	0	0
ukudla	0	0	0	0	0	0	0	0	0	0
isikhalazo	0	0	0	0	0	0	0	0	0	0
ihlombe	1	0	0	0	0	0	1	0	1	1
i-apula	0	0	0	0	0	0	0	0	0	0
uhlelo lokusebenza	0	0	0	0	0	0	0	0	0	0
izinto zokusebenza	0	0	0	0	0	0	0	0	0	0
ukufaka isicelo	0	0	0	0	0	0	0	0	0	0
okusebenzayo	0	0	0	0	0	0	0	0	0	0
umfakisicelo	0	0	0	1	0	0	0	0	0	0
isicelo	0	0	0	0	0	0	0	0	0	0
isicelo	0	0	0	0	0	0	0	0	0	0
khetha	0	0	0	0	0	0	0	0	0	0
ukuqashwa	0	0	0	0	0	0	0	0	0	0
ukuqashwa	0	0	0	0	0	0	0	0	0	0
ukwabiwa	0	0	0	0	0	0	0	0	0	0
ukwabiwa	0	0	0	0	0	0	0	0	0	0
funda	0	0	0	0	0	0	0	0	0	0
uyakwazisa	0	0	0	0	0	0	0	0	0	0
ukwazisa	1	0	0	0	0	0	1	0	0	1
thola	0	0	0	0	0	1	0	0	0	0
ukukhathazeka	0	1	0	0	0	1	0	0	0	0
ukukhathazeka	0	1	0	1	0	1	0	0	0	0
ufunde	0	0	0	0	0	0	0	0	0	1
ukufundela	0	0	0	0	0	0	0	0	0	0
sondela	0	0	0	0	0	0	0	0	0	0
sondela	0	0	0	1	0	0	0	0	0	0
ukuvunyelwa	1	0	0	0	0	0	0	0	0	1
ukwabiwa	0	1	0	0	0	0	0	0	0	0
kuvunyelwe	1	0	0	0	0	0	0	0	0	0
vumela	1	0	0	0	0	0	1	0	0	1
ukuvuma	1	0	0	0	0	0	0	0	0	0
cishe	0	0	0	0	0	0	0	0	0	0
cishe	0	0	0	0	0	0	0	0	0	0
ukulinganisa	0	0	0	0	0	0	0	0	0	0
ukulinganisa	0	0	0	0	0	0	0	0	0	0
ukulungiswa	0	0	0	0	0	0	0	0	0	0
apron	0	0	0	0	0	0	0	0	0	0
kulungile	1	0	0	0	0	0	0	0	0	0
ukufaneleka	1	0	0	0	0	0	0	0	0	0
aqua	0	0	0	0	0	0	0	0	0	0
i-aquamarine	0	0	0	0	0	0	0	0	0	0
i-aquarium	0	0	0	0	0	0	0	0	0	0
emanzini	0	0	0	0	0	0	0	0	0	0
amanzi	0	0	0	0	0	0	0	0	0	0
aqueous	0	0	0	0	0	0	0	0	0	0
i-arable	0	0	0	0	0	0	0	0	0	0
i-arbiter	0	0	0	0	0	0	0	0	0	1
ukuphikisana	0	0	0	0	0	0	0	0	0	0
ukuxabana	0	0	0	1	0	0	0	0	0	0
umlamuli	0	0	0	0	0	0	0	0	0	1
i-arbor	0	0	0	0	0	0	0	0	0	0
i-arc	0	0	0	0	0	0	0	0	0	0
i-arcade	0	0	0	0	0	0	0	0	0	0
umdwebo	0	0	0	0	0	0	0	0	0	0
abavubukuli	0	0	0	0	0	0	0	0	0	0
umvubukuli	0	0	0	0	0	0	0	0	0	0
ukuvubukula	1	0	0	1	0	0	0	0	0	0
i-archaic	0	1	0	0	0	0	0	0	0	0
umbhishobhi omkhulu	0	0	0	0	0	0	0	0	0	0
i-arched	0	0	0	0	0	0	0	0	0	0
umcibisholo	0	0	0	0	0	0	0	0	0	0
ukushaya umnsalo	0	0	0	0	0	0	0	0	0	0
i-archetype	0	0	0	0	0	0	0	0	0	0
i-archipelago	0	0	0	0	0	0	0	0	0	0
umakhi	0	0	0	0	0	0	0	0	0	0
izakhiwo	0	0	0	0	0	0	0	0	0	1
ingobo yomlando	0	0	0	0	0	0	0	0	0	0
i-arctic	0	0	0	0	0	0	0	0	0	0
i-ardent	1	0	0	1	0	0	1	0	0	0
ukuphazamiseka	1	0	0	0	0	0	0	0	0	0
okulukhuni	0	1	0	0	0	0	0	0	0	0
indawo	0	0	0	0	0	0	0	0	0	0
isna	0	0	0	0	0	0	0	0	0	0
isola	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
phikisa	0	1	1	0	0	0	0	0	0	0
ingxabano	0	1	1	0	0	0	0	0	0	0
ukuphikisana	0	0	1	0	0	0	0	0	0	0
ukuphikisana	0	1	0	0	0	0	0	0	0	0
izingxabano	0	0	1	0	0	0	0	0	0	0
evulekile	0	1	0	0	0	0	0	1	0	0
i-aristocracy	1	0	0	0	0	0	0	0	0	0
i-aristocrat	0	0	0	0	0	0	0	0	0	0
i-aristocratic	1	0	0	0	0	0	0	0	0	0
i-arithmetic	0	0	0	0	0	0	0	0	0	0
umkhumbi	0	0	0	0	0	0	0	0	0	0
ingalo	0	0	0	0	0	0	0	0	0	0
armada	0	0	0	0	0	0	0	0	0	0
izikhali	0	0	1	0	0	1	0	0	0	0
izikhali	0	1	0	0	0	1	0	0	0	0
izibhamu	0	0	0	0	0	0	0	0	0	0
ehlomile	1	1	1	0	0	1	0	0	0	0
izikhali	1	0	0	0	0	1	0	0	0	1
i-armored	0	0	0	0	0	1	0	0	0	0
i-armory	0	0	0	0	0	0	0	0	0	1
izingalo	0	0	0	0	0	0	0	0	0	0
ibutho	0	0	0	0	0	0	0	0	0	0
iphunga	1	0	0	0	0	0	0	0	0	0
kuvusa	0	0	0	0	0	0	0	0	0	0
vusa	1	0	0	1	0	0	0	0	0	0
ukuhlukunyezwa	0	1	1	0	0	1	0	1	0	0
hlela	0	0	0	0	0	0	0	0	0	0
kuhlelwe	0	0	0	0	0	0	0	0	0	0
ilungiselelo	0	0	0	0	0	0	0	0	0	0
uhlu	1	0	0	0	0	0	0	0	0	0
emuva	0	1	0	0	0	0	0	0	0	0
ukuboshwa	0	1	0	0	0	0	0	0	0	0
ukufika	0	0	0	1	0	0	0	0	0	0
fika	0	0	0	1	0	0	0	0	0	0
ukuzidla	0	1	0	0	0	0	0	0	0	0
aziqhenya	0	1	1	0	1	0	0	0	0	0
umcibisholo	0	0	0	0	0	0	0	0	0	0
i-arsenal	0	0	0	0	0	0	0	0	0	0
i-arsenic	0	1	0	0	1	1	0	1	0	0
umshini	0	1	1	0	0	1	0	0	0	0
ubuciko	1	0	0	1	0	0	1	1	1	0
umshini	0	0	0	0	0	0	0	0	0	0
ubuciko	0	0	0	0	0	0	0	0	0	0
i-arthropod	0	0	0	0	0	0	0	0	0	0
i-artichoke	0	0	0	0	0	0	0	0	0	0
isihloko	0	0	0	0	0	0	0	0	0	0
izihloko	0	0	0	0	0	0	0	0	0	0
ichaza	1	0	0	0	0	0	0	0	0	0
ukukhuluma	1	0	0	0	0	0	0	0	0	0
i-artifice	0	0	0	0	0	0	0	0	0	0
izikhali	0	1	0	0	0	1	0	0	0	0
i-artisan	1	0	0	0	0	0	0	0	0	0
umculi	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	0	0	0	0	0	0	0	0	0
ubuciko	1	0	0	0	0	0	0	0	0	0
abaculi	0	0	0	0	0	0	0	0	0	0
ukhuphuka	0	0	0	0	0	0	0	0	0	0
ukuphakama	1	0	0	0	0	0	0	0	0	0
ukukhuphuka	0	0	0	0	0	0	0	0	0	0
ukuphakama	1	0	0	0	0	0	0	0	0	0
qinisekisa	0	0	0	0	0	0	0	0	0	0
kuqinisekisiwe	0	0	0	0	0	0	0	0	0	0
i-ascetic	0	0	0	0	0	0	0	0	0	0
umlotha	0	1	0	0	0	0	0	0	0	0
amahloni	0	1	0	0	1	0	0	1	0	0
umlotha	0	1	0	0	0	0	0	1	0	0
ulele	0	0	0	0	0	0	0	0	0	0
i-asp	0	0	0	0	0	1	0	0	0	0
i-aspartame	0	0	0	0	0	0	0	0	0	0
isici	0	0	0	0	0	0	0	0	0	0
izici	0	0	0	0	0	0	0	0	0	0
i-asphalt	0	0	0	0	0	0	0	0	0	0
isifiso	1	0	0	1	0	0	1	0	1	1
sifisa	1	0	0	1	0	0	1	0	0	0
sifisa	1	0	0	1	0	0	1	0	0	1
imbongolo	0	1	0	0	0	0	0	0	0	0
ukushaya	0	1	1	0	0	1	0	0	1	0
ukuhlukumezeka	0	1	1	0	0	1	0	1	0	0
umbulali	0	1	1	0	0	1	0	1	0	0
bulala	0	1	1	0	0	1	0	0	0	0
ukubulawa	0	1	1	0	0	1	0	1	0	0
ukushaya	0	1	1	0	0	1	0	0	0	0
isilingo	0	0	0	0	0	0	0	0	0	0
ukuhlangana	0	0	0	0	0	0	0	0	0	0
hlangana	0	0	0	0	0	0	0	0	0	0
behlangene	0	0	0	0	0	0	0	0	0	0
umhlangano	1	0	0	0	0	0	0	0	0	1
vumela	1	0	0	0	0	0	0	0	0	0
tshela	0	0	0	0	0	0	0	0	0	0
ukufakazela	1	0	0	0	0	0	0	0	0	1
ukufakazela	0	0	0	0	0	0	0	0	0	0
hlola	0	0	0	0	0	0	0	0	0	0
ukuhlolwa	0	0	0	0	0	0	0	0	1	1
umhloli	0	0	0	0	0	0	0	0	0	1
izimpahla	1	0	0	0	0	0	0	0	0	0
i-asshole	0	1	1	0	1	0	0	0	0	0
wabela	0	0	0	0	0	0	0	0	0	0
assignee	0	0	0	0	0	0	0	0	0	1
isabelo	0	0	0	0	0	0	0	0	0	0
faka	0	0	0	0	0	0	0	0	0	0
ukufana	0	0	0	0	0	0	0	0	0	0
ukusiza	1	0	0	0	0	0	0	0	0	1
usizo	1	0	0	0	0	0	0	0	0	0
umsizi	0	0	0	0	0	0	0	0	0	0
umhlobo	1	0	0	0	0	0	0	0	0	1
inhlangano	0	0	0	0	0	0	0	0	0	1
ihambisana	0	0	0	0	0	0	0	0	0	0
i-assortment	0	0	0	0	0	0	0	0	0	0
ukukhishwa	1	0	0	0	0	0	0	0	0	0
kucatshangwa	0	0	0	0	0	0	0	0	0	0
ukucabanga	0	0	0	0	0	0	0	0	0	0
ukucabanga	0	0	0	0	0	0	0	0	0	0
isiqinisekiso	1	0	0	0	0	0	0	0	0	1
qinisekisa	0	0	0	0	0	0	0	0	0	1
uqiniseke	1	0	0	0	0	0	0	0	0	1
ngokuqinisekile	0	0	0	0	0	0	0	0	0	1
i-asterisk	0	0	0	0	0	0	0	0	0	0
asteroids	0	0	0	0	0	0	0	0	0	0
astigmatism	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	1	0	0	0	0	0	0	0	1	0
ukumangala	1	0	0	0	0	0	1	0	1	0
astral	0	0	0	0	0	0	0	0	0	0
astray	0	1	0	0	0	1	0	0	0	0
astringent	0	1	0	0	0	0	0	0	0	0
isazi sezinkanyezi	1	0	0	1	0	0	0	0	0	0
ukubhula ngezinkanyezi	0	0	0	0	0	0	0	0	0	0
astronaut	1	0	0	0	0	0	0	0	0	0
isazi sezinkanyezi	1	0	0	1	0	0	0	0	0	0
i-astronomy	0	0	0	0	0	0	0	0	0	0
ohlakaniphile	1	0	0	0	0	0	0	0	0	0
hlukana	0	0	0	0	0	0	0	0	0	0
ukukhoseliswa	0	1	0	0	0	1	0	0	0	0
i-asymmetric	0	0	0	0	0	0	0	0	0	0
i-asymmetry	0	0	0	0	1	0	0	0	0	0
asymptotic	0	0	0	0	0	0	0	0	0	0
i-atelier	0	0	0	0	0	0	0	0	0	0
ukungakholelwa kuNkulunkulu	0	1	0	0	0	0	0	0	0	0
ungakholelwa kuNkulunkulu	0	0	0	0	0	0	0	0	0	0
abangakholelwa kuNkulunkulu	0	0	0	0	0	0	0	0	0	0
i-atherosclerosis	0	1	0	0	0	1	0	1	0	0
umgijimi	1	0	0	0	0	0	0	0	0	0
i-athletic	1	0	0	0	0	0	0	0	0	0
ukugijima	0	0	0	0	0	0	0	0	0	0
i-athletics	0	0	0	0	0	0	0	0	0	0
i-Atlas	0	0	0	0	0	0	0	0	0	0
umkhathi	0	0	0	0	0	0	0	0	0	0
emkhathini	0	0	0	0	0	0	0	0	0	0
i-atoll	0	0	0	0	0	0	0	0	0	0
i-athomu	1	0	0	0	0	0	0	0	0	0
i-athomu	0	0	0	0	0	0	0	0	0	0
kuhlaselwa	1	0	0	1	0	0	1	0	0	1
ukubuyisana	1	0	0	0	0	0	0	0	0	0
i-atrium	0	0	0	0	0	0	0	0	0	0
unesihluku	0	1	1	0	1	0	0	0	0	0
inrocity	0	1	1	0	1	1	0	1	0	0
i-atrophy	0	1	0	0	1	1	0	1	0	0
Namathisela	0	0	0	0	0	0	0	0	0	0
okunamathiselwe	1	0	0	0	0	0	0	0	0	0
ukuhlasela	0	1	1	0	0	1	0	0	0	0
ukuhlaselwa	0	1	1	0	1	1	0	1	1	0
ukuthola	0	0	0	0	0	0	0	0	0	0
kufinyeleleka	1	0	0	1	0	0	0	0	0	0
ukutholakala	1	0	0	0	0	0	0	0	0	0
zama	0	0	0	1	0	0	0	0	0	0
ukufika	0	0	0	1	0	0	0	0	0	0
isikhonzi	1	0	0	0	0	0	0	0	0	1
qaphela	1	0	0	0	0	0	0	0	0	0
ngokucophelela	1	0	0	0	0	0	0	0	0	1
hlonipha	0	0	0	0	0	0	0	0	0	0
unqanyuliwe	0	1	0	0	0	0	0	0	0	0
ukunakekelwa	0	1	0	0	0	0	0	1	0	0
ukufakazela	1	0	0	0	0	0	0	0	0	1
ubufakazi	0	0	0	0	0	0	0	0	0	1
i-attic	0	0	0	0	0	0	0	0	0	0
izingubo	0	0	0	0	0	0	0	0	0	0
isimo sengqondo	0	0	0	0	0	0	0	0	0	0
ummeli	1	0	1	0	0	1	0	0	0	1
ukukhanga	1	0	0	0	0	0	0	0	0	0
ukuheha	1	0	0	0	0	0	0	0	0	0
kubangelwa	0	0	0	0	0	0	0	0	0	0
imfanelo	0	0	0	0	0	0	0	0	0	0
isenzo	0	0	0	0	0	0	0	0	0	0
umzila	0	0	0	0	0	0	0	0	0	0
auburn	0	0	0	0	0	0	0	0	0	0
auction	0	0	0	1	0	0	0	0	0	0
umthengisi	0	0	0	0	0	0	0	0	0	0
abacindezelayo	0	0	0	0	0	0	0	0	0	0
ukuziphendulela	0	1	0	0	0	0	0	0	0	0
ezwakalayo	0	0	0	0	0	0	0	0	0	0
izilaleli	0	0	0	1	0	0	0	0	0	0
ukuhlolwa	0	0	0	0	0	0	0	0	0	0
ukuhlolwa	0	0	0	0	0	0	0	0	0	0
umcwaningi wamabhuku	0	0	0	0	0	1	0	0	0	1
indawo yokulala	0	0	0	0	0	0	0	0	0	0
ukuhlola	0	0	0	0	0	0	0	0	0	0
okungenjalo	0	0	0	0	0	0	0	0	0	0
ukungeza	1	0	0	0	0	0	0	0	0	0
ukungenelela	0	0	0	0	0	0	0	0	0	0
Agasti	1	0	0	0	0	0	0	0	0	0
unina	1	0	0	0	0	0	0	0	0	1
aura	1	0	0	0	0	0	0	0	0	0
i-aurora	0	0	0	0	0	0	0	0	0	0
ama-auspices	0	0	0	0	0	0	0	0	0	0
auspicious	1	0	0	1	0	0	1	0	0	0
austere	0	1	0	0	0	1	0	1	0	0
ukungahambi kahle	0	1	0	0	0	0	0	0	0	0
okuyiqiniso	1	0	0	0	0	0	1	0	0	1
qinisekisa	0	0	0	0	0	0	0	0	0	1
ukuqinisekiswa	0	0	0	0	0	0	0	0	0	1
ubuqiniso	1	0	0	0	0	0	0	0	0	1
umbhali	1	0	0	0	0	0	0	0	0	1
igunya	1	0	0	0	0	0	0	0	0	1
igunya	1	0	0	0	0	0	0	0	0	1
ukugunyazwa	1	0	0	0	0	0	0	0	0	1
vumela	0	0	0	0	0	0	0	0	0	1
igunyaziwe	1	0	0	0	0	0	0	0	0	0
ukubhala	0	0	0	0	0	0	0	0	0	0
auto	0	0	0	0	0	0	0	0	0	0
i-autobiography	0	0	0	0	0	0	0	0	0	0
ngokwemvelo	0	1	0	0	0	0	0	0	0	0
i-autograph	0	0	0	0	0	0	0	0	0	0
okuzenzakalelayo	0	0	0	0	0	0	0	0	0	1
imoto	0	0	0	0	0	0	0	0	0	0
ukuzimela	0	0	0	0	0	0	0	0	0	0
i-autopsy	0	1	0	0	1	1	0	1	0	0
ekwindla	0	0	0	0	0	0	0	0	0	0
abasizayo	0	0	0	0	0	0	0	0	0	0
uthola	0	0	0	0	0	0	0	0	0	0
i-avalanche	0	1	0	0	0	1	0	1	1	0
i-avarice	0	1	1	0	1	0	0	0	0	0
avatar	1	0	0	0	0	0	0	0	0	0
umphindiseli	0	1	1	0	0	0	0	0	0	0
avenue	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
isilinganiso	0	0	0	0	0	0	0	0	0	0
averse	0	1	1	0	1	1	0	0	0	0
ukuphikisa	0	1	1	0	1	1	0	0	0	0
vula	0	0	0	0	0	0	0	0	0	0
i-aviary	0	0	0	0	0	0	0	0	0	0
ukuhamba kwezindiza	0	0	0	0	0	0	0	0	0	0
i-aviator	0	0	0	0	0	0	0	0	0	0
avid	0	0	0	0	0	0	0	0	0	0
ukwatapheya	0	0	0	0	0	0	0	0	0	0
gwema	0	1	0	0	0	1	0	0	0	0
ukugwema	0	1	0	0	0	1	0	0	0	0
ukugwema	0	0	0	0	0	1	0	0	0	0
linda	0	0	0	1	0	0	0	0	0	0
vuka	0	0	0	0	0	0	0	0	0	0
vusa	0	0	0	0	0	0	0	0	0	0
umklomelo	1	0	0	1	0	0	1	0	1	1
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
kubi	0	1	1	0	1	1	0	1	0	0
ukungaboni kahle	0	1	0	0	1	0	0	0	0	0
ukukhwabanisa	0	0	0	0	0	0	0	0	0	0
awry	0	1	0	0	0	0	0	0	0	0
axial	0	0	0	0	0	0	0	0	0	0
axiom	0	0	0	0	0	0	0	0	0	1
axiomatic	0	0	0	0	0	0	0	0	0	1
i-axis	0	0	0	0	0	0	0	0	0	0
i-axle	0	0	0	0	0	0	0	0	0	0
ay	1	0	0	0	0	0	0	0	0	0
aye	1	0	0	0	0	0	0	0	0	0
azimuth	0	0	0	0	0	0	0	0	0	0
i-azure	0	0	0	0	0	0	0	0	0	0
babble	0	1	0	0	0	0	0	0	0	0
ukubambaza	0	1	0	0	0	0	0	0	0	0
ubhontshisi	0	1	0	0	1	0	0	0	0	0
umntwana	1	0	0	0	0	0	1	0	0	0
babysitter	0	0	0	0	0	0	0	0	0	1
i-baccalaureate	1	0	0	0	0	0	0	0	0	0
i-baccarat	0	0	0	0	0	0	0	0	0	0
ubhedu	0	0	0	0	0	0	0	0	0	0
emuva	0	0	0	0	0	0	0	0	0	0
i-backbone	1	0	1	0	0	0	0	0	0	1
umsekeli	0	0	0	0	0	0	0	0	0	1
buyela emuva	0	0	0	0	0	0	0	0	0	0
i-backgammon	0	0	0	0	0	0	0	0	0	0
isizinda	0	0	0	0	0	0	0	0	0	0
i-backhoe	0	0	0	0	0	0	0	0	0	0
i-backpacker	0	0	0	0	0	0	0	0	0	0
ukubuyela emuva	0	0	0	0	0	0	0	0	0	0
emuva	0	1	0	0	0	0	0	0	0	0
emuva	0	1	0	0	1	0	0	0	0	0
emuva kwamanzi	0	1	0	0	0	0	0	1	0	0
amabhaktheriya	0	1	0	0	1	1	0	1	0	0
NO TRANSLATION	0	1	0	0	1	1	0	0	0	0
kubi	0	1	1	0	1	1	0	1	0	0
ibheji	0	0	0	0	0	0	0	0	0	1
amabheji	0	1	1	0	0	0	0	0	0	0
kabi	0	1	0	0	0	0	0	1	0	0
ububi	0	1	1	0	1	1	0	0	0	0
baffle	0	0	0	0	0	0	0	0	0	0
isikhwama	0	0	0	0	0	0	0	0	0	0
Umthwalo	0	0	0	0	0	0	0	0	0	0
isikhwama	0	0	0	0	0	0	0	0	0	0
amabhpipes	0	0	0	0	0	0	0	0	0	0
ibheyili	0	0	0	0	0	0	0	0	0	0
umsizi wesikhonzi senkantolo	0	1	0	0	0	1	0	0	0	1
bait	0	1	0	0	0	1	0	0	0	1
bhaka	0	0	0	0	0	0	0	0	0	0
ibhakede	0	0	0	0	0	0	0	0	0	0
ukupheka	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	0	0	0	0	0	0	0	0	0
ibhalansi	1	0	0	0	0	0	0	0	0	0
ukulinganisela	1	0	0	0	0	0	0	0	0	0
ibhaluni	0	0	0	0	0	0	0	0	0	0
i-bald	0	0	0	0	0	0	0	0	0	0
bale	0	1	0	0	0	1	0	0	0	0
balk	0	1	0	0	0	0	0	0	0	0
ibhola	0	0	0	0	0	0	0	0	0	0
i-ballad	1	0	0	0	0	0	0	0	0	0
i-ballast	0	0	0	0	0	0	0	0	0	0
i-ballet	1	0	0	0	0	0	0	0	0	0
ibhaluni	0	0	0	0	0	0	0	0	0	0
ukuvota	1	0	0	1	0	0	0	0	0	1
ibhola	0	0	0	0	0	0	0	0	0	0
i-balm	1	1	0	1	0	0	1	0	0	0
kuhle	0	0	0	0	0	0	0	0	0	0
ibhalsamu	1	0	0	0	0	0	0	0	0	0
ibhalsamu	0	0	0	0	0	0	0	0	0	0
NO TRANSLATION	0	1	0	0	0	0	0	0	0	0
ibhanana	0	0	0	0	0	0	0	0	0	0
ibhande	0	0	0	0	0	0	0	0	0	0
ibhande	0	0	0	0	0	0	0	0	0	0
i-bandit	0	1	0	0	0	0	0	0	0	0
i-bandwagon	0	0	0	0	0	0	0	0	0	0
bane	0	1	1	0	1	1	0	0	0	0
bang	0	1	1	0	1	1	0	1	1	0
banger	0	1	1	1	0	1	0	0	1	0
baxoshe	0	1	1	0	1	1	0	1	0	0
isusiwe	0	1	1	0	0	1	0	1	0	0
ukuxoshwa	0	1	1	0	1	0	0	1	0	0
banjo	0	0	0	0	0	0	0	0	0	0
ibhange	0	0	0	0	0	0	0	0	0	1
ibhange	0	0	0	0	0	0	0	0	0	1
ukuphazamiseka	0	1	0	0	0	1	0	1	0	0
ukuphazamiseka	0	1	1	0	1	1	0	1	0	0
ibhanna	0	0	0	0	0	0	0	0	0	0
idili	1	0	0	1	0	0	1	0	0	0
banshee	0	1	1	0	1	1	0	1	0	0
ibhanter	0	0	0	0	0	0	0	0	0	0
ubhapathizo	1	0	0	0	0	0	0	0	0	0
ukubhapathizwa	1	0	0	0	0	0	1	0	0	0
ibha	0	0	0	0	0	0	0	0	0	0
ibha	0	1	1	0	0	0	0	0	0	0
umfokazi	0	1	0	0	0	1	0	0	0	0
u-barbaric	0	1	1	0	1	1	0	0	0	0
u-barbarism	0	1	0	0	0	0	0	0	0	0
ibhaja	0	0	0	0	0	0	0	0	0	0
